#TYPE Deserialized.Selected.System.ServiceProcess.ServiceController
"Name","DisplayName","Status","StartType","PSComputerName","RunspaceId","PSShowComputerName"
"ClipSVC","Client License Service (ClipSVC)","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"COMSysApp","COM+ System Application","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"CoreMessagingRegistrar","CoreMessaging","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"CryptSvc","Cryptographic Services","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"CscService","Offline Files","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DcomLaunch","DCOM Server Process Launcher","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"defragsvc","Optimize drives","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DeviceAssociationService","Device Association Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DeviceInstall","Device Install Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DevQueryBroker","DevQuery Background Discovery Broker","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DFSR","DFS Replication","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Dhcp","DHCP Client","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"diagnosticshub.standardcollector.service","Microsoft (R) Diagnostics Hub Standard Collector Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DiagTrack","Connected User Experiences and Telemetry","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DmEnrollmentSvc","Device Management Enrollment Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"dmwappushservice","Device Management Wireless Application Protocol (WAP) Push message Routing Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DNS","DNS Server","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Dnscache","DNS Client","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DoSvc","Delivery Optimization","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"dot3svc","Wired AutoConfig","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DPS","Diagnostic Policy Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DsmSvc","Device Setup Manager","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"DsSvc","Data Sharing Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Eaphost","Extensible Authentication Protocol","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"EFS","Encrypting File System (EFS)","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"embeddedmode","Embedded Mode","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"EntAppSvc","Enterprise App Management Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"EventLog","Windows Event Log","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"EventSystem","COM+ Event System","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"fdPHost","Function Discovery Provider Host","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"FDResPub","Function Discovery Resource Publication","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"FontCache","Windows Font Cache Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"FrameServer","Windows Camera Frame Server","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"gpsvc","Group Policy Client","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"GraphicsPerfSvc","GraphicsPerfSvc","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"hidserv","Human Interface Device Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"HvHost","HV Host Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"icssvc","Windows Mobile Hotspot Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"IISADMIN","IIS Admin Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"IKEEXT","IKE and AuthIP IPsec Keying Modules","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"InstallService","Microsoft Store Install Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"iphlpsvc","IP Helper","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"KeyIso","CNG Key Isolation","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"KPSSVC","KDC Proxy Server service (KPS)","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"KtmRm","KtmRm for Distributed Transaction Coordinator","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"LanmanServer","Server","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"LanmanWorkstation","Workstation","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"lfsvc","Geolocation Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"LicenseManager","Windows License Manager Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"lltdsvc","Link-Layer Topology Discovery Mapper","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"lmhosts","TCP/IP NetBIOS Helper","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"LSM","Local Session Manager","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"MapsBroker","Downloaded Maps Manager","Stopped","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"mpssvc","Windows Defender Firewall","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"MSDTC","Distributed Transaction Coordinator","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"MSiSCSI","Microsoft iSCSI Initiator Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"msiserver","Windows Installer","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"MSSQL$MICROSOFT##WID","Windows Internal Database","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"NcaSvc","Network Connectivity Assistant","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"NcbService","Network Connection Broker","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Netlogon","Netlogon","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Netman","Network Connections","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"netprofm","Network List Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"NetSetupSvc","Network Setup Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"NetTcpPortSharing","Net.Tcp Port Sharing Service","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"NgcCtnrSvc","Microsoft Passport Container","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"NgcSvc","Microsoft Passport","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"NlaSvc","Network Location Awareness","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"nsi","Network Store Interface Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"PcaSvc","Program Compatibility Assistant Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"PerfHost","Performance Counter DLL Host","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"PhoneSvc","Phone Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"pla","Performance Logs & Alerts","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"PlugPlay","Plug and Play","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"PolicyAgent","IPsec Policy Agent","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Power","Power","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"PrintNotify","Printer Extensions and Notifications","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"ProfSvc","User Profile Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"PushToInstall","Windows PushToInstall Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"QWAVE","Quality Windows Audio Video Experience","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RasAuto","Remote Access Auto Connection Manager","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RasMan","Remote Access Connection Manager","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RemoteAccess","Routing and Remote Access","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RemoteRegistry","Remote Registry","Stopped","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RmSvc","Radio Management Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RpcEptMapper","RPC Endpoint Mapper","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RpcLocator","Remote Procedure Call (RPC) Locator","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RpcSs","Remote Procedure Call (RPC)","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"RSoPProv","Resultant Set of Policy Provider","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"sacsvr","Special Administration Console Helper","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SamSs","Security Accounts Manager","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SCardSvr","Smart Card","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"ScDeviceEnum","Smart Card Device Enumeration Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Schedule","Task Scheduler","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SCPolicySvc","Smart Card Removal Policy","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"seclogon","Secondary Logon","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SecurityHealthService","Windows Security Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SEMgrSvc","Payments and NFC/SE Manager","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SENS","System Event Notification Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Sense","Windows Defender Advanced Threat Protection Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SensorDataService","Sensor Data Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SensorService","Sensor Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SensrSvc","Sensor Monitoring Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SessionEnv","Remote Desktop Configuration","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SgrmBroker","System Guard Runtime Monitor Broker","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SharedAccess","Internet Connection Sharing (ICS)","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"ShellHWDetection","Shell Hardware Detection","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"shpamsvc","Shared PC Account Manager","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"smphost","Microsoft Storage Spaces SMP","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SNMPTRAP","SNMP Trap","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Spooler","Print Spooler","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"sppsvc","Software Protection","Stopped","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SrmReports","File Server Storage Reports Manager","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SrmSvc","File Server Resource Manager","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SSDPSRV","SSDP Discovery","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"ssh-agent","OpenSSH Authentication Agent","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SstpSvc","Secure Socket Tunneling Protocol Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"StateRepository","State Repository Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"stisvc","Windows Image Acquisition (WIA)","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"StorSvc","Storage Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"svsvc","Spot Verifier","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"swprv","Microsoft Software Shadow Copy Provider","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SyncShareSvc","Windows Sync Share","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SyncShareTTSvc","Sync Share Token Translation Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SysMain","SysMain","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"SystemEventsBroker","System Events Broker","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"TabletInputService","Touch Keyboard and Handwriting Panel Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"tapisrv","Telephony","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"TermService","Remote Desktop Services","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Themes","Themes","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"TieringEngineService","Storage Tiers Management","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"TimeBrokerSvc","Time Broker","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"TokenBroker","Web Account Manager","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"TrkWks","Distributed Link Tracking Client","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"TrustedInstaller","Windows Modules Installer","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"tzautoupdate","Auto Time Zone Updater","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"UALSVC","User Access Logging Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"UevAgentService","User Experience Virtualization Service","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"UmRdpService","Remote Desktop Services UserMode Port Redirector","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"upnphost","UPnP Device Host","Stopped","Disabled","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"UserManager","User Manager","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"UsoSvc","Update Orchestrator Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"VaultSvc","Credential Manager","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vds","Virtual Disk","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vmicguestinterface","Hyper-V Guest Service Interface","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vmicheartbeat","Hyper-V Heartbeat Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vmickvpexchange","Hyper-V Data Exchange Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vmicrdv","Hyper-V Remote Desktop Virtualization Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vmicshutdown","Hyper-V Guest Shutdown Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vmictimesync","Hyper-V Time Synchronization Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vmicvmsession","Hyper-V PowerShell Direct Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"vmicvss","Hyper-V Volume Shadow Copy Requestor","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"VSS","Volume Shadow Copy","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"W32Time","Windows Time","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"w3logsvc","W3C Logging Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"W3SVC","World Wide Web Publishing Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WaaSMedicSvc","Windows Update Medic Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WalletService","WalletService","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WarpJITSvc","WarpJITSvc","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WAS","Windows Process Activation Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WbioSrvc","Windows Biometric Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Wcmsvc","Windows Connection Manager","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WdiServiceHost","Diagnostic Service Host","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WdiSystemHost","Diagnostic System Host","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WdNisSvc","Windows Defender Antivirus Network Inspection Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Wecsvc","Windows Event Collector","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WEPHOSTSVC","Windows Encryption Provider Host Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"wercplsupport","Problem Reports and Solutions Control Panel Support","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WerSvc","Windows Error Reporting Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WiaRpc","Still Image Acquisition Events","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WIDWriter","Windows Internal Database VSS Writer","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WinDefend","Windows Defender Antivirus Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WinHttpAutoProxySvc","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"Winmgmt","Windows Management Instrumentation","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WinRM","Windows Remote Management (WS-Management)","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WinTarget","Microsoft iSCSI Target Server","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"wisvc","Windows Insider Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"wlidsvc","Microsoft Account Sign-in Assistant","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WLMS","Windows Licensing Monitoring Service","Running","Automatic","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"wmiApSrv","WMI Performance Adapter","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WMPNetworkSvc","Windows Media Player Network Sharing Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
"WPDBusEnum","Portable Device Enumerator Service","Stopped","Manual","FS17678","1a182f34-d4d8-4ca4-bc4e-95a9cd10aa2b","True"
