#TYPE Deserialized.Selected.System.ServiceProcess.ServiceController
"Name","DisplayName","Status","StartType","PSComputerName","RunspaceId","PSShowComputerName"
"LSM","Local Session Manager","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"MapsBroker","Downloaded Maps Manager","Stopped","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"mpssvc","Windows Defender Firewall","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"MSDTC","Distributed Transaction Coordinator","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"MSiSCSI","Microsoft iSCSI Initiator Service","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"msiserver","Windows Installer","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NcaSvc","Network Connectivity Assistant","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NcbService","Network Connection Broker","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Netlogon","Netlogon","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Netman","Network Connections","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"netprofm","Network List Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NetSetupSvc","Network Setup Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NetTcpPortSharing","Net.Tcp Port Sharing Service","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NgcCtnrSvc","Microsoft Passport Container","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NgcSvc","Microsoft Passport","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NlaSvc","Network Location Awareness","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"nsi","Network Store Interface Service","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NTDS","Active Directory Domain Services","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"NtFrs","File Replication","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PcaSvc","Program Compatibility Assistant Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PerfHost","Performance Counter DLL Host","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PhoneSvc","Phone Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PimIndexMaintenanceSvc_4fb1e","Contact Data_4fb1e","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"pla","Performance Logs & Alerts","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PlugPlay","Plug and Play","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PolicyAgent","IPsec Policy Agent","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Power","Power","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PrintNotify","Printer Extensions and Notifications","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PrintWorkflowUserSvc_4fb1e","PrintWorkflow_4fb1e","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"ProfSvc","User Profile Service","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"PushToInstall","Windows PushToInstall Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"QWAVE","Quality Windows Audio Video Experience","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RasAuto","Remote Access Auto Connection Manager","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RasMan","Remote Access Connection Manager","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RemoteAccess","Routing and Remote Access","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RemoteRegistry","Remote Registry","Stopped","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RmSvc","Radio Management Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RpcEptMapper","RPC Endpoint Mapper","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RpcLocator","Remote Procedure Call (RPC) Locator","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RpcSs","Remote Procedure Call (RPC)","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"RSoPProv","Resultant Set of Policy Provider","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"sacsvr","Special Administration Console Helper","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SamSs","Security Accounts Manager","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SCardSvr","Smart Card","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"ScDeviceEnum","Smart Card Device Enumeration Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Schedule","Task Scheduler","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SCPolicySvc","Smart Card Removal Policy","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"seclogon","Secondary Logon","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SecurityHealthService","Windows Security Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SEMgrSvc","Payments and NFC/SE Manager","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SENS","System Event Notification Service","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Sense","Windows Defender Advanced Threat Protection Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SensorDataService","Sensor Data Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SensorService","Sensor Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SensrSvc","Sensor Monitoring Service","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SessionEnv","Remote Desktop Configuration","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SgrmBroker","System Guard Runtime Monitor Broker","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SharedAccess","Internet Connection Sharing (ICS)","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"ShellHWDetection","Shell Hardware Detection","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"shpamsvc","Shared PC Account Manager","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"smphost","Microsoft Storage Spaces SMP","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SNMPTRAP","SNMP Trap","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Spooler","Print Spooler","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"sppsvc","Software Protection","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SSDPSRV","SSDP Discovery","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"ssh-agent","OpenSSH Authentication Agent","Stopped","Disabled","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SstpSvc","Secure Socket Tunneling Protocol Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"StateRepository","State Repository Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"stisvc","Windows Image Acquisition (WIA)","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"StorSvc","Storage Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"svsvc","Spot Verifier","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"swprv","Microsoft Software Shadow Copy Provider","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SysMain","SysMain","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"SystemEventsBroker","System Events Broker","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"TabletInputService","Touch Keyboard and Handwriting Panel Service","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"tapisrv","Telephony","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"TermService","Remote Desktop Services","Running","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"Themes","Themes","Running","Automatic","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
"TieringEngineService","Storage Tiers Management","Stopped","Manual","DC17678","25eeef06-db43-48d8-bf9e-a1fe63e724a9","True"
